Calories (kcal),Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Move Minutes count,Inactive duration (ms),Walking duration (ms),Day
1723.0662297024842,1610.4849827289581,1.383424167905626,15.140000343322756,0.24446173012256625,4948,63.0,70893935,2299506.0,Saturday
1882.9293725144946,2314.544538974762,2.0303886521080994,3.829999923706055,0.3082546293735504,3868,47.0,81767775,2378266.0,Sunday
1946.941338130677,2071.3784825205803,0.6534770264432949,2.051687479019165,0.2493112683296204,7596,101.0,69559263,3958389.0,Monday
1881.2358397301048,1194.2214710712433,2.7911735961502657,9.229999542236328,0.2510583996772766,4119,56.0,76728363,2178318.0,Tuesday
1938.0808293957568,3136.465738654137,0.7824958806638825,3.9500000476837163,0.2768221795558929,7042,83.0,76076066,3732695.0,Wednesday
1839.7302718847486,1092.9283382296562,0.6297141550967005,12.489999771118164,0.26791420578956604,4240,58.0,77323166,2054774.0,Thursday
1826.1821068582965,676.8140468597413,0.751148654747073,1.349498987197876,0.2510583996772766,2214,33.0,81822105,1407444.0,Friday
1862.6917005518612,2268.9137091636653,0.8532381478432278,1.5800000429153442,0.4551777541637421,4280,48.0,83478718,2205277.0,Saturday
1807.417968285811,775.0145137310028,0.5712356570424704,14.59000015258789,0.3013087511062622,3314,36.0,84325360,1103761.0,Sunday
1879.074732434758,1516.7645037174225,0.6334513882030072,1.6243914365768433,0.2822427749633789,6434,93.0,76681579,2751590.0,Monday
1807.5387718440409,457.3062161207199,0.6772869481075479,2.200000047683716,0.3024199306964874,3660,47.0,79084184,1152018.0,Tuesday
1965.1416185561027,3760.4131103158,0.9652816143026124,1.9693968296051023,0.2615191638469696,8160,89.0,80821616,4004729.0,Wednesday
1808.5459518733512,970.5672523379326,0.906438237747306,1.7070295810699463,0.2707058787345886,3000,45.0,83542247,1191088.0,Friday
1840.6019009540826,1623.9485046863556,1.609023041339879,2.127410411834717,0.3674414157867432,3277,38.0,84855589,1544411.0,Saturday
1942.3668353063536,3412.007131576538,0.6713562412248629,1.7876447439193726,0.25950056314468384,7664,101.0,68226187,5095295.0,Sunday
1767.265668189762,571.4296978712083,0.6707015460267416,1.1722593307495115,0.31140658259391785,3771,48.0,79144079,1137493.0,Monday
1816.5961491412,760.488129556179,4.245879498162367,11.800000190734865,0.25821882486343384,3814,50.0,79894086,1282487.0,Tuesday
1839.3539122328525,857.2474024295807,1.197084291422157,12.609999656677244,0.2311336696147919,3454,49.0,78131376,1778406.0,Wednesday
1920.264990097688,2580.2766852378845,0.9724440546630776,11.4399995803833,0.2405097931623459,6717,93.0,72425355,3579934.0,Thursday
2006.0458983155206,2962.5759439468384,0.6304958507627825,6.880000114440918,0.3052985072135925,6376,85.0,76936791,4711786.0,Friday
1925.4947247293735,3886.862288475037,0.7939270401607706,1.8500000238418581,0.2764045298099518,6325,69.0,79708358,4012514.0,Saturday
2047.8848642946664,5688.493592381477,1.592233956630884,3.5,0.3023427426815033,9970,109.0,80051126,5510401.0,Sunday
1907.1629381524224,1861.578162074089,1.0334571228011538,11.09000015258789,0.2613516449928284,5465,78.0,75978760,3062849.0,Monday
1988.685561581113,1796.1223255991933,3.96215089695768,13.3100004196167,0.2682730853557587,5226,84.0,74940694,4450066.0,Tuesday
1815.140253438646,636.6854465007783,0.5616569235718177,1.1948966979980469,0.25279298424720764,3258,43.0,79785887,1453834.0,Wednesday
1840.8432564335446,1065.5967341661453,0.5182096096696482,1.6293069124221802,0.3018338978290558,4161,61.0,79545603,1979786.0,Thursday
1937.1586814782947,3188.928953409195,0.7979071700488753,3.059999942779541,0.2827305793762207,11362,164.0,67681396,4373787.0,Friday
2132.4332260754945,6955.292038977146,0.9127436714950534,5.03000020980835,0.24153488874435425,15441,198.0,71034303,7686975.0,Saturday
2064.466421154845,5091.391616622192,5.740237198729244,17.34000015258789,0.3070816993713379,11282,156.0,73769889,6082084.0,Sunday
2217.210355464493,7782.706418951768,1.4252574120413837,15.9399995803833,0.2719799280166626,14616,185.0,71227368,8679789.0,Monday
2365.6078607613904,10602.006373345852,1.340728416369902,14.960000038146973,0.3045554459095001,18655,225.0,72026149,11460057.0,Tuesday
2385.7763404298144,10708.980022192,1.183816875036526,18.68000030517578,0.2955250740051269,25391,341.0,55721044,13863139.0,Wednesday
2164.5139319827035,4313.858897149563,1.124929528830042,23.96999931335449,0.2443315237760544,10276,149.0,64013541,8520808.0,Thursday
2043.9551541670685,4681.625661611557,1.527401735169541,7.369999885559082,0.3036487102508545,9301,113.0,72893477,5321227.0,Friday
1770.6710853062673,408.6029539108277,2.187105881160968,6.320000171661378,0.29679059982299805,1152,13.0,83765281,535810.0,Saturday
1765.6353492860528,216.67130923271182,3.6224251994701255,7.679999828338622,0.3060627579689026,854,12.0,84873577,448835.0,Sunday
1812.106317561663,736.4084393978119,1.4877885884862059,8.090000152587889,0.2658362984657288,3210,43.0,77662666,1376144.0,Monday
1846.250025990059,1336.5211963653564,1.846514799626616,8.079999923706055,0.2560337781906128,5015,71.0,76562022,2106027.0,Tuesday
1861.916808699772,606.5609340667726,0.6665667718489381,12.81999969482422,0.24971650540828705,3002,48.0,79690270,1941036.0,Wednesday
2002.6124472705399,1877.6973245739935,0.6616164790914063,1.7640185356140137,0.2571853399276733,5298,69.0,78587880,2694085.0,Thursday
1811.3455480307211,807.5598493814467,1.3376235080017471,13.720000267028807,0.2568226456642151,3092,42.0,80705081,1775757.0,Friday
1845.2284731142513,2395.6899884939194,0.8966514390232572,2.0784761905670166,0.3780250549316406,5726,67.0,83553979,2372745.0,Saturday
1979.2460775126087,3292.460597157479,0.5231035468970042,13.289999961853027,0.2689569294452667,9956,142.0,76959134,4459856.0,Sunday
1805.8405492162854,1337.117817759514,0.5714661541576536,17.639999389648438,0.2831496298313141,4194,58.0,81075545,1759177.0,Monday
1850.0267794241668,1235.2240427732468,1.535274948506553,16.569999694824222,0.2951696813106537,5281,70.0,78651900,2447490.0,Tuesday
1938.2375311135975,2974.6809787750244,0.7401811354084626,1.4315448999404907,0.3375687301158905,8848,114.0,78257941,3821608.0,Wednesday
1759.818458263051,485.7359377145767,0.6829583053088852,1.5129234790802002,0.339485764503479,4485,63.0,82895614,1042257.0,Thursday
1723.0147259072573,427.9138686656952,3.0233494834428054,13.649999618530273,0.41764190793037415,3065,42.0,83748388,468945.0,Friday
1869.9478212438491,1906.5157545804975,0.7265284388275911,1.7598236799240112,0.26027244329452515,4630,58.0,81827387,2757816.0,Saturday
2129.768482128065,7309.75743997097,2.0707896876838574,4.4099998474121085,0.3396902084350586,14050,151.0,78412397,6805205.0,Sunday
1989.3911015774274,2257.4729325771327,1.2710150606623514,8.430000305175781,0.27185773849487305,9422,153.0,74508189,3260032.0,Monday
1807.8698332889976,1182.221338391304,0.7002741883488589,1.7401292324066162,0.24269843101501465,6375,89.0,79748284,1790784.0,Tuesday
1861.8051838473389,2499.709929585457,1.5029246143926271,12.699999809265135,0.3320252299308777,6265,78.0,74352131,2570207.0,Wednesday
1812.3005326524426,988.2701758146286,1.4055625940972998,15.489999771118164,0.3315151333808899,4993,71.0,78317461,1859806.0,Thursday
1816.2658881863813,1017.2533864974976,0.6993104930481401,1.9400984048843384,0.2641185224056244,4703,61.0,81903151,1921576.0,Friday
1775.365238205104,1186.8712433576586,0.9086774308811572,1.5179731845855713,0.33062106370925903,5008,75.0,84649769,1284441.0,Saturday
2103.2521168065855,6869.479329228401,5.746021098647428,17.350000381469727,0.2547999322414398,11049,124.0,71095260,6392142.0,Sunday
2056.103591923687,5625.905361220241,0.4583810305692725,13.140000343322756,0.0772605836391449,12010,150.0,67942817,5657679.0,Monday
2099.284319080814,8021.3629142045975,1.074563954984997,17.020000457763672,0.2887738049030304,12660,143.0,75737040,5922081.0,Tuesday
2072.765802779389,4289.2427163124075,0.6211901952735747,5.369999885559082,0.26272764801979065,9558,124.0,72717403,5835662.0,Wednesday
2016.198944278911,3567.955417990684,0.6470952236290693,2.0223388671875,0.28309503197669983,8848,115.0,76822109,5036060.0,Thursday
1853.457002220838,1736.7682909965515,0.9885355240729072,8.319999694824219,0.2472639232873917,5576,79.0,77356641,2500928.0,Friday
2166.1811651484763,5453.177072405815,1.0463821089178558,2.0999999046325684,0.3347107768058777,10081,131.0,77514292,7372433.0,Saturday
2350.290259101665,9998.144235730173,1.1989725884908151,16.5,0.2672871351242065,16174,200.0,72810701,8137114.0,Sunday
1791.394552351897,785.7584519386293,0.6305769464854081,1.12517249584198,0.2546008229255676,4881,77.0,78514094,1534141.0,Monday
2055.174755966322,3531.1622427323714,1.1051790121650091,13.670000076293945,0.305537223815918,9214,145.0,75007744,4241939.0,Tuesday
1906.2077754684783,2131.2421933790797,0.8593538327852457,9.15999984741211,0.25480523705482483,6945,97.0,66618844,3322625.0,Wednesday
1913.1893828807026,3405.408850669861,0.6729170301065879,2.5035502910614014,0.2799336016178131,7682,101.0,80045782,3424808.0,Thursday
1880.6613653478116,2677.2268633842473,0.6766448447132688,1.517356276512146,0.25938621163368225,4949,56.0,82499882,2924705.0,Friday
1832.4163295978049,1452.7193303108215,1.0063223433198367,1.3793655633926392,0.25479039549827576,5359,73.0,80836841,2173162.0,Saturday
1880.2280999939828,2668.36818766594,1.2471353761435136,2.83949875831604,0.2833094298839569,7304,94.0,82678622,2917956.0,Sunday
1939.036411411116,1988.498329758644,2.229246819762161,16.280000686645508,0.31140443682670593,7253,99.0,80320361,3110521.0,Monday
1865.9840016261126,1921.8487763404846,0.7533902567179671,2.0441639423370357,0.3272080719470978,6290,93.0,74457322,2696070.0,Tuesday
1874.0283943944405,1305.5902576446533,0.7407553097904765,1.34048593044281,0.31467318534851074,4689,67.0,75047350,2821380.0,Wednesday
1828.0567798168827,1336.650599002838,0.9511240280148868,1.6130402088165283,0.29110875725746155,5124,74.0,75805176,2105253.0,Thursday
1746.2310453159882,419.7436261177063,0.6840867842999024,0.9648067355155944,0.3231196105480194,3102,45.0,81363186,830601.0,Friday
1857.1149971924108,1779.3730688095093,0.9066141501376006,1.7829110622406006,0.3394858241081238,7097,96.0,76199792,2557908.0,Saturday
2176.537961290253,5675.675281208009,2.033456498498837,12.829999923706055,0.316853404045105,8191,82.0,75391287,1433976.0,Sunday
1872.6791193502427,1266.413038730621,0.5642684520934428,1.8418277502059937,0.32835787534713745,5337,77.0,78771583,2800364.0,Monday
1842.904909513956,1245.0246803760526,2.294321019253564,15.390000343322756,0.2478545606136322,6277,96.0,75366532,2336552.0,Tuesday
1801.3703155994708,931.5762838125228,0.7850688766066569,1.4942233562469482,0.2620321214199066,2624,32.0,82169521,1689540.0,Wednesday
1979.199878303707,3723.4819116592407,1.1815505965891386,2.2044596672058105,0.2887636125087738,7220,81.0,78961380,4459701.0,Thursday
1777.9871059457496,1160.8270899057386,1.2986575211397464,13.029999732971193,0.2713057696819305,3460,47.0,83309997,1325286.0,Friday
2062.3422943914265,6466.733493804932,1.0538074614237034,2.842674970626831,0.3197307288646698,12332,139.0,79031476,5754864.0,Saturday
2172.509410341031,5534.1084357775235,0.8357683012239224,18.239999771118164,0.2642495036125183,7913,69.0,81406962,1076766.0,Sunday
1832.670354186497,1580.088424535893,1.2224939599982498,20.51000022888184,0.3255669772624969,4420,56.0,80060968,2540317.0,Monday
1766.0719039229025,1188.3897582292554,0.7351912688870388,1.5885154008865356,0.332438200712204,3603,46.0,82361899,1628512.0,Tuesday
1918.2962982497172,3523.51637005806,4.803382785618887,15.129362106323242,0.2482343167066574,7853,97.0,79545533,4098211.0,Wednesday
1762.6510765819373,1163.4862303733826,1.0533313429468965,5.560226917266847,0.33423081040382385,4755,53.0,81193779,1573017.0,Thursday
1749.9409563492902,1175.1153781414032,3.8939437143862303,9.704496383666992,0.4535142183303833,5040,58.0,82822759,1366803.0,Friday
1725.9484482421026,596.4227886199951,0.8378246192332567,1.4659879207611084,0.516060471534729,3952,43.0,83790723,977547.0,Saturday
1988.4082049732294,4717.457789778709,0.8654105081467478,1.7690757513046265,0.36348703503608704,8109,101.0,80025676,5235709.0,Sunday
1922.6177123954135,3724.508120656014,1.3560623174621218,15.23231601715088,0.32315778732299805,8848,107.0,74439813,4168320.0,Monday
1808.4370882577653,1212.132315993309,0.7230386000757851,2.9329097270965576,0.2667607069015503,5863,87.0,79671443,2315849.0,Tuesday
1908.6500481363653,3024.258316636085,2.2421494050500343,15.097489356994627,0.33804744482040405,7293,97.0,74113869,3801686.0,Wednesday
1851.528977778926,1435.9795743227005,2.865559407634576,11.150075912475586,0.2470672577619553,6199,86.0,78601737,3014974.0,Thursday
2391.875258178833,3447.871856093407,0.85548138664344,2.1043214797973637,0.2481759190559387,11551,203.0,72870891,4488656.0,Friday
2451.29644568805,5620.5270916223535,0.8180139463538244,2.0113677978515625,0.2671030461788177,12393,206.0,70098807,7051159.0,Saturday
2268.7759025154114,8222.272753238678,1.2099628295180225,12.145428657531738,0.3164164125919342,11746,115.0,79664071,3487096.0,Sunday
2109.650373013587,2470.5210387331163,0.9767038274842464,15.799121856689453,0.2829048335552216,8327,141.0,76229659,3774838.0,Monday
1778.621907750421,1135.5540154355851,1.51953580724182,7.920000076293945,0.2796080410480499,5051,71.0,81205537,1832123.0,Tuesday
1893.4497111769736,3034.9370629787445,0.7999654959565752,1.909551858901977,0.2377707064151764,7362,102.0,78184803,3691956.0,Wednesday
1875.411981173396,2775.177498102188,1.8419558747062788,15.281420707702635,0.2937653362751007,7567,83.0,76964354,3402451.0,Thursday
1798.1276831408436,1544.287852525711,0.8546152911550714,2.1549813747406006,0.2574324309825897,4846,62.0,80501699,2148589.0,Friday
1999.13541610856,4148.9064877033225,1.167778817330274,4.2541351318359375,0.2631105780601501,9374,107.0,62778418,5409748.0,Saturday
1700.7452788123296,426.37168884277344,0.9730348613186764,3.3376276493072514,0.8793458342552185,4884,58.0,58564282,568649.0,Sunday
1880.9394955284274,2207.021270751953,0.7755297875716225,15.31873893737793,0.2651024758815765,6441,96.0,77412854,3492132.0,Monday
1755.5716397115075,963.0904610157013,0.9717342512228772,10.918676376342773,0.32622283697128296,4461,58.0,80686122,1291883.0,Tuesday
1909.5727719128922,3185.458982110024,0.7213618890760521,1.6906852722167969,0.25472837686538696,7279,88.0,78790775,3954301.0,Wednesday
1938.6602604529267,3314.5462862253194,1.6107981822033153,5.734203815460205,0.316853404045105,7337,90.0,76545037,4428596.0,Thursday
2008.8107567792288,5587.0177545547485,1.17986052988958,9.9315185546875,0.27091038227081304,13223,211.0,76958567,5536699.0,Friday
2273.697478705937,8382.85770905018,0.8386538755490228,1.588438630104065,0.25479185581207275,15784,207.0,67975403,9864255.0,Saturday
2144.3651718524693,5869.425144433974,0.8278381238645818,2.4600000381469727,0.254791259765625,11060,148.0,73619319,7765963.0,Sunday
1980.722038063445,3388.289891719818,0.7968676832450512,1.2678191661834717,0.3358605206012726,8948,119.0,75626192,5111010.0,Monday
1758.3679011732609,939.035654425621,0.8336293411385366,3.556492328643799,0.2818920016288757,4748,69.0,79689191,1503522.0,Tuesday
1952.9123173723542,3272.422666907311,0.5284105966456967,1.3462965488433838,0.2543478906154633,9350,131.0,76760794,4659820.0,Wednesday
1720.9390601472878,747.5555566549301,0.8109715472862479,1.588458776473999,0.3281676471233368,3448,56.0,81910116,896275.0,Thursday
1903.89364535598,3593.6629356145863,0.7829513559630931,10.600000381469727,0.2688261866569519,8967,112.0,79647297,3864539.0,Friday
1983.6122719409204,3833.7886327505107,0.6580231242156049,1.7941017150878906,0.31995752453804016,9166,125.0,77133015,5157900.0,Saturday
2349.622977197415,8595.2582193017,0.7360456476212379,4.967587947845459,0.2679249346256256,15223,161.0,78207914,4622701.0,Sunday
1869.0187417515388,2967.4866730025537,0.771362773691506,1.505279779434204,0.34297385811805725,7201,94.0,77610303,3298728.0,Monday
1764.08106254031,748.2278455445044,0.7067578986364466,10.61728572845459,0.3394858241081238,4196,44.0,80011833,1596213.0,Tuesday
1921.173681170338,3328.766191005707,0.5815211195551483,1.4024367332458496,0.2508245408535004,7432,98.0,76729476,4144890.0,Wednesday
1782.3779192894842,1334.9833828976725,1.1125727903750695,1.8439950942993164,0.33107417821884155,5586,73.0,75813308,1893063.0,Thursday
1876.7601789863854,3154.1090389916335,0.7037150252462251,5.462302684783936,0.2511196136474609,6861,85.0,77858713,3424324.0,Friday
1831.4656395631216,2681.909173488617,0.764421815690068,2.0999999046325684,0.3298870623111725,5756,72.0,82773734,2689463.0,Saturday
2321.450253117,7934.438784420491,0.8538276049303318,8.419540405273438,0.32360005378723145,11540,131.0,76743340,4196596.0,Sunday
1904.173979793136,3100.977681875229,0.5890034546221757,1.4918032884597778,0.2775532603263855,8893,117.0,75760031,3869091.0,Monday
1772.706145448044,1354.7360479831696,0.4088895676890522,1.257091045379639,0.25482678413391113,4218,57.0,79463533,1736145.0,Tuesday
1878.0712319588833,4623.471049785614,0.5656765042799006,7.76474142074585,0.24712415039539334,7530,97.0,78399376,3445597.0,Wednesday
1922.3808693087005,4482.5758798122415,0.4254647087160395,1.6908628940582275,0.26027244329452515,7237,95.0,78822075,4164476.0,Thursday
1755.5677715349982,2713.976998090744,0.43479523535843057,1.4016274213790894,0.26027244329452515,4432,63.0,79389636,1458093.0,Friday
1804.1429060246207,2935.869474172592,0.43734408111754375,1.804370880126953,0.26027244329452515,5080,70.0,83237115,2246179.0,Saturday
1724.2707916373402,1908.8923844099045,0.4536554311207757,1.231206297874451,0.26027244329452515,3741,39.0,83254436,950329.0,Sunday
2155.48376131541,8265.689954042435,0.6093553451399145,4.3245487213134775,0.042667873203754425,11066,124.0,76423770,2013786.0,Monday
1784.432954591321,2359.365678548813,0.762856984003817,11.045316696166992,0.2548195421695709,4356,66.0,80038427,1926402.0,Tuesday
1779.0126093903436,2588.2699741421193,0.5843791955278371,2.534043550491333,0.2531992197036743,4902,71.0,79989246,1838459.0,Wednesday
1771.0456037663205,2666.082611173585,0.5952945677190875,2.6247789859771733,0.279825896024704,4671,63.0,81048196,1709204.0,Thursday
1844.8171817562152,3840.0907254219055,0.7889319699002022,2.007069826126098,0.27158862352371216,6094,75.0,80498110,2906078.0,Friday
1924.123216022901,5815.0396819114685,0.6785449313225618,3.7875027656555176,0.26027244329452515,8676,113.0,80264640,4107729.0,Saturday
1811.4324470401446,3682.0913932323456,0.497436315570265,1.7685685157775881,0.2454378604888916,6167,79.0,83302595,2364443.0,Sunday
1910.299001450185,5975.304133653642,0.7205956937128951,15.641190528869627,0.2539607286453247,10776,144.0,73113112,3968461.0,Monday
1814.6410325680604,2807.70392203331,1.0670134361654542,1.5880584716796875,0.4671205282211304,4514,65.0,82566343,2416503.0,Tuesday
1855.0509610825227,4534.077751517296,1.2253685127560163,14.574091911315918,0.27158862352371216,7476,100.0,78780647,3072112.0,Wednesday
1831.526750199975,3314.7785358428955,0.521157735013796,3.057316780090332,0.26132240891456604,5779,78.0,78808507,2690458.0,Thursday
1831.1247170489253,4274.621597528459,0.8261576721556395,1.7654565572738647,0.2549028992652893,7277,105.0,79447873,2683932.0,Friday
2205.491156641803,10765.523117303848,0.8494063961208667,1.517193078994751,0.2642601430416107,15794,209.0,76542686,8489517.0,Saturday
2300.2709319661085,8334.613768815994,1.046531566315786,9.191460609436037,0.26027244329452515,12654,188.0,70644054,10295387.0,Sunday
1977.890120891038,6727.8397564888,1.1061142768473111,8.386772155761719,0.26027244329452515,10643,150.0,75768834,5065063.0,Monday
1741.610829224038,2347.807106733322,0.5365746212476938,6.434117794036865,0.2829048335552216,4404,64.0,79364081,1231653.0,Tuesday
1745.6339667551183,1785.7979049682615,0.9858460283270828,2.4669065475463867,0.2911936640739441,3434,46.0,79014316,1296928.0,Wednesday
1908.2843463224985,5295.585291028023,0.5976634862388226,5.230000019073486,0.28310754895210266,9092,130.0,65333484,3935775.0,Thursday
2615.0286427373085,13391.648553252218,1.5908493399905013,22.235570907592773,0.2548747360706329,20702,300.0,57329396,15402035.0,Friday
2392.915135538089,9899.050591349602,0.6201158750236279,1.7894755601882937,0.26027244329452515,15450,226.0,70213153,11797246.0,Saturday
2532.9183205944896,13721.284147262571,0.8410080798119751,1.5195220708847046,0.2547648549079895,20734,291.0,59990496,14069759.0,Sunday
1740.970364569743,2826.335373401642,0.5353601586052971,4.3867530822753915,0.27158862352371216,5080,75.0,81608245,1221261.0,Monday
1908.0300821152696,4687.831856489182,0.9370343414484046,7.538658618927003,0.2830793857574463,8112,130.0,68923869,3931654.0,Tuesday
1933.0571920458665,4752.873123884201,1.0890103190398284,9.135724067687988,0.25480905175209045,8388,118.0,73647640,4337692.0,Wednesday
2214.486101518282,7851.659745693207,1.9377618952991,17.22075080871582,0.27176523208618164,11710,161.0,67948555,8903606.0,Thursday
2688.799418923945,14908.225924253464,0.7906119368423811,3.890559434890747,0.26027244329452515,22080,283.0,68540865,16598889.0,Friday
2748.2558874096144,15931.779304981234,0.9185094656195236,3.0999999046325684,0.29422104358673096,23495,322.0,64937426,17563511.0,Saturday
2419.3891028827093,13097.769323825834,1.8250829427136035,20.29629898071289,0.2453511208295822,20290,273.0,63988624,12227967.0,Sunday
1777.0193800086831,2416.8327844142914,3.5918660534494085,15.465073585510256,0.27158862352371216,4245,60.0,77174027,1806125.0,Monday
1928.1500140318105,4219.8305757045755,1.0257762150562488,14.985910415649414,0.26508042216300964,7331,115.0,72482575,4258078.0,Tuesday
1865.9169341036395,4712.824027299881,0.8367217066367219,2.9993708133697514,0.2548392415046692,7719,97.0,78309916,3247936.0,Wednesday
1796.0392294703,2759.7485740184784,0.6865081331741263,8.894186019897461,0.2427642345428467,4589,64.0,74479021,2114703.0,Thursday
1800.2007249508285,2912.0445930957794,0.6389316837393562,10.720186233520508,0.2453877478837967,5386,76.0,77992536,2182221.0,Friday
1867.2158824373541,4019.929451227188,0.6299288822235651,1.4682046175003052,0.27158862352371216,6416,90.0,79952582,3269477.0,Saturday
2046.9685696039405,7385.868214607239,0.5191585323920693,2.759999990463257,0.24264396727085116,11035,130.0,76904400,6185795.0,Sunday
1802.3213054804135,3267.551009654999,0.7551240448871035,18.892108917236328,0.2548189461231232,5647,84.0,80067107,2216624.0,Monday
1776.974676423549,2433.570670962333,0.5866166981470645,10.734353065490724,0.2829048335552216,4464,62.0,74680959,1805399.0,Tuesday
1884.344456132736,4710.630488395691,0.4252423190473508,5.956921577453612,0.2558203637599945,7444,95.0,79013724,3547374.0,Wednesday
1902.9103419119406,5288.594162940979,0.4894785443498513,1.5885406732559204,0.26027244329452515,8223,117.0,77524649,3848584.0,Thursday
1814.339125874084,2666.6794357299805,0.6195809242331151,1.5,0.27158862352371216,4569,72.0,81025128,2411603.0,Friday
2044.9794102973196,5508.9930720329285,0.7260944185309907,13.829999923706055,0.2427251636981964,9520,144.0,72019437,6153523.0,Saturday
1878.3687009830846,3423.457567214966,4.021827778311887,16.736108779907227,0.25483688712120056,6113,90.0,75624425,3450420.0,Sunday
1787.2423809445356,3615.7761507034297,4.2460909323211276,9.519865036010742,0.2829048335552216,6455,93.0,79140763,1971985.0,Monday
1993.573286995848,6351.055751079045,0.7713145889824865,15.027382850646973,0.26027244329452515,10114,144.0,73857789,5180974.0,Tuesday
1883.4684324403167,4731.0189845624345,1.4469978111057284,11.299278259277346,0.25482410192489624,7668,100.0,77841405,3533162.0,Wednesday
1782.7279246115475,2023.0716741085046,1.2313194397349092,17.04463768005371,0.27158862352371216,3686,49.0,80646817,1898741.0,Thursday
1930.6606647458893,4198.052586555481,0.5067916675271131,3.849999904632568,0.26027244329452515,7096,98.0,75948179,4298807.0,Friday
2049.980919501409,6199.220710619011,0.5895752001725977,1.4241796731948853,0.256448358297348,9879,140.0,73948374,6234671.0,Saturday
1984.246213276078,5978.127173797569,0.5976870903027923,9.332292556762695,0.26027244329452515,9360,132.0,78877272,5168184.0,Sunday
1850.9077561740246,3198.98220205307,0.8517612632406932,5.427083969116211,0.26027244329452515,5240,64.0,78314813,3004895.0,Monday
1995.0588188924853,4555.726499319077,0.6998750837658954,1.3364064693450928,0.2730539441108704,7667,109.0,76301268,5343608.0,Tuesday
1818.1891752269876,2559.66344499588,0.553195321656161,2.1184017658233643,0.27158862352371216,4398,59.0,77616199,2474064.0,Wednesday
2003.2101614898954,6608.536439418793,1.1221506829129229,2.368100166320801,0.3114576041698456,10403,148.0,76806225,5474440.0,Thursday
1910.8006973041033,4207.110070824623,1.1592796243033068,17.546527862548828,0.26027244329452515,7150,122.0,76542087,3976601.0,Friday
1710.4761006883068,2037.6540439128878,0.4421870401278097,1.279444456100464,0.26027244329452515,3652,53.0,85501673,726523.0,Saturday
1972.355807226905,4648.01015996933,0.4897364604189376,11.494949340820312,0.25469571352005005,7987,131.0,75989696,4974024.0,Sunday
1777.6680250029385,2183.7450108528133,0.4096862962988013,1.2175058126449585,0.2427164763212204,3692,49.0,80992338,1816647.0,Monday
2046.1629727498728,7210.2044887542725,0.5383128427261916,2.720982789993286,0.26027244329452515,10724,133.0,77215040,6112051.0,Tuesday
1949.5850206281527,5062.009561061859,0.7321825996652083,1.307522535324097,0.248255267739296,8169,118.0,78293600,4605838.0,Wednesday
1780.089783118369,3128.749381542206,0.7809980436192303,10.243242263793944,0.26027244329452515,5231,76.0,78417119,1645946.0,Thursday
1903.720510342629,4172.00012421608,0.8462669631355504,10.039999961853027,0.26027244329452515,7596,103.0,72526608,3861733.0,Friday
1710.035753938537,2932.485146760941,0.4851886007123111,1.3990802764892578,0.26027244329452515,5093,70.0,85680622,719378.0,Saturday
1838.33609842408,3595.6856606006622,0.9764156111925892,9.856563568115234,0.26027244329452515,5609,61.0,82076329,2800929.0,Sunday
1871.669456734,3813.3554253578186,2.2263191114926166,15.912477493286133,0.29422104358673096,6889,106.0,75333430,3341734.0,Monday
1776.074356231186,2594.987050056457,0.6307069827810458,7.487762451171875,0.26027244329452515,4529,74.0,79061383,1790794.0,Tuesday
1838.460957296774,3647.093380451202,0.4432795988193905,1.3063327074050903,0.2454171627759933,6519,106.0,71131749,2802954.0,Wednesday
1759.4369990865973,2572.3096299171452,0.6167003347371661,16.613069534301758,0.27158862352371216,4385,64.0,79993131,1520868.0,Thursday
1816.571205543362,3810.2248724699016,0.6382827319981762,14.779999732971193,0.23777084052562714,6041,82.0,76183840,2447813.0,Friday
1789.3993384999499,2773.495532035828,0.411665434751879,1.3062403202056885,0.26027244329452515,4647,61.0,78216227,2006979.0,Saturday
1811.2794282816226,2777.723469018936,0.5400775579751076,11.696162223815918,0.2548252046108246,4729,74.0,80872198,2361966.0,Sunday
1866.3108625280097,3159.1022829561266,0.8336531614889942,5.147078990936278,0.2547371685504913,5267,80.0,79362698,3254794.0,Monday
1996.582774412229,4532.329536244389,0.5423795308139256,5.690661907196045,0.26027244329452515,7721,112.0,76791686,5368332.0,Tuesday
1831.470643314053,3047.175416707993,0.6467348530027417,11.417842864990234,0.26045385003089905,5560,75.0,80212414,2689546.0,Wednesday
1903.9431460072335,4279.319683313371,2.5878613120126532,25.20000076293945,0.24711720645427704,7274,110.0,63802384,3796050.0,Thursday
1681.462416454563,481.53661346435547,0.6349122673273087,0.922003209590912,0.34782132506370544,859,10.0,84766962,255804.0,Friday
1859.7540226769586,4026.0666999816895,1.0440450657983895,18.672929763793945,0.2668967545032501,6873,98.0,79571982,3148420.0,Saturday
2125.8253912247033,3267.51686167717,0.908843345918293,4.27492094039917,0.26027244329452515,6743,128.0,77971997,2935227.0,Sunday
2121.1193415844027,5639.597117185594,1.1103065827325558,16.709999084472653,0.3305732905864716,9591,165.0,68348168,7388821.0,Monday
1871.2021574803546,2903.1978545188904,0.9524169059841014,2.9521987438201904,0.2613734006881714,5321,83.0,73667356,3334153.0,Tuesday
1777.6034968861995,3555.4242103099823,0.6078922285233921,1.2395063638687134,0.246446892619133,5973,90.0,78698347,1815600.0,Wednesday
